Symbol,National Common Name,Family,Author
644,491,35,424
644,2,35,127
645,488,25,36
646,494,21,390
647,495,21,7
648,496,21,387
649,494,21,387
650,494,21,425
650,2,21,5
650,2,21,169
651,497,36,426
652,498,21,25
652,2,21,5
652,2,21,302
653,499,21,121
654,500,21,8
655,499,21,427
656,500,21,428
656,2,21,208
656,2,21,5
657,501,21,124
658,502,21,5
659,501,21,5
660,501,21,429
661,503,35,209
662,504,21,387
663,505,21,25
664,505,21,387
664,2,21,430
664,2,21,264
664,2,21,6
664,2,21,387
665,506,36,213
665,2,36,431
666,507,21,169
667,508,21,169
668,509,35,432
669,510,21,25
669,2,21,58
669,2,21,73
670,511,21,23
670,2,21,387
671,512,21,14
672,513,36,43
672,2,36,196
673,514,21,25
674,515,21,390
674,2,21,25
674,2,21,387
674,2,21,14
674,2,21,73
675,514,21,25
676,514,21,433
677,516,36,25
677,2,36,434
677,2,36,14
678,517,36,426
678,2,36,221
679,518,21,124
679,2,21,397
679,2,21,73
680,519,8,36
681,520,21,169
682,521,35,36
682,2,35,143
683,522,35,36
684,523,21,25
684,2,21,5
684,2,21,6
685,524,21,36
686,525,9,321
687,522,35,435
688,526,36,36
689,526,36,213
689,2,36,213
689,2,36,210
690,527,36,42
691,527,36,436
692,528,36,60
692,2,36,126
692,2,36,73
692,2,36,25
692,2,36,43
692,2,36,94
693,529,21,5
694,530,21,23
695,531,21,390
695,2,21,389
695,2,21,387
696,532,38,437
696,2,38,438
696,2,38,92
696,2,38,439
696,2,38,94
696,2,38,85
696,2,38,18
697,533,39,440
697,2,39,295
697,2,39,71
697,2,39,441
698,534,39,14
699,534,39,442
700,534,39,442
700,2,39,295
701,535,39,443
701,2,39,302
702,534,39,295
702,2,39,5
702,2,39,23
702,2,39,5
703,536,39,14
704,536,39,444
704,2,39,444
704,2,39,445
704,2,39,6
705,537,39,23
705,2,39,7
705,2,39,7
705,2,39,6
706,538,39,23
707,539,39,4
708,539,39,446
708,2,39,5
708,2,39,302
708,2,39,295
709,540,38,117
710,541,38,447
710,2,38,318
710,2,38,439
710,2,38,439
710,2,38,87
710,2,38,65
710,2,38,448
711,541,38,449
711,2,38,450
711,2,38,451
711,2,38,439
711,2,38,88
711,2,38,439
711,2,38,452
711,2,38,452
712,542,39,453
712,2,39,6
712,2,39,8
712,2,39,295
712,2,39,295
713,543,39,6
713,2,39,295
713,2,39,454
714,544,39,5
715,545,39,36
715,2,39,184
715,2,39,455
715,2,39,456
715,2,39,36
715,2,39,192
716,546,38,117
717,547,39,452
717,2,39,457
718,548,39,230
719,549,39,36
719,2,39,458
719,2,39,459
719,2,39,460
719,2,39,461
720,550,39,462
720,2,39,302
721,551,39,23
722,552,39,58
722,2,39,68
722,2,39,463
722,2,39,68
722,2,39,68
722,2,39,302
722,2,39,464
722,2,39,82
723,553,39,36
724,554,39,36
725,555,39,23
725,2,39,257
726,556,39,6
726,2,39,194
726,2,39,443
726,2,39,23
727,557,39,4
727,2,39,302
728,558,39,25
729,559,39,112
729,2,39,302
729,2,39,67
729,2,39,194
729,2,39,295
730,560,39,23
731,561,18,465
732,562,18,465
732,2,18,275
732,2,18,36
732,2,18,456
733,563,3,36
734,371,3,466
735,564,3,36
735,2,3,320
735,2,3,467
736,565,3,468
736,2,3,69
736,2,3,468
736,2,3,469
737,566,3,36
737,2,3,375
737,2,3,467
737,2,3,470
738,567,39,36
739,567,39,36
740,568,40,471
740,2,40,318
741,569,40,142
742,570,39,472
742,2,39,23
742,2,39,23
742,2,39,6
742,2,39,473
743,571,8,36
744,572,11,474
745,573,8,73
745,2,8,257
745,2,8,6
746,574,8,475
747,575,8,14
748,576,8,102
748,2,8,476
749,577,39,477
749,2,39,230
749,2,39,478
750,578,8,14
751,579,18,452
751,2,18,6
751,2,18,94
752,580,39,472
752,2,39,478
752,2,39,479
753,581,18,274
754,582,41,480
755,583,11,481
755,2,11,482
755,2,11,94
755,2,11,73
755,2,11,144
755,2,11,60
756,584,8,25
757,585,8,14
758,586,8,140
758,2,8,140
758,2,8,58
758,2,8,483
759,587,39,472
759,2,39,38
759,2,39,416
759,2,39,478
759,2,39,65
759,2,39,484
759,2,39,230
759,2,39,485
759,2,39,486
759,2,39,479
759,2,39,485
759,2,39,157
760,588,39,132
760,2,39,117
761,589,18,274
761,2,18,487
761,2,18,488
761,2,18,372
761,2,18,489
761,2,18,490
761,2,18,372
761,2,18,40
761,2,18,40
762,590,8,25
763,591,11,6
763,2,11,25
764,592,3,96
765,593,22,491
765,2,22,492
766,594,16,199
766,2,16,102
766,2,16,5
766,2,16,94
766,2,16,493
767,595,42,25
768,596,22,139
769,597,18,58
769,2,18,36
770,598,8,249
770,2,8,25
770,2,8,25
771,599,22,36
772,600,22,8
772,2,22,4
772,2,22,72
772,2,22,71
772,2,22,85
772,2,22,72
773,601,22,494
774,601,22,495
774,2,22,163
774,2,22,94
774,2,22,72
774,2,22,94
774,2,22,94
775,602,22,117
775,2,22,224
775,2,22,496
776,603,11,6
777,604,42,36
778,605,43,36
779,606,11,6
779,2,11,196
780,607,8,58
781,608,18,58
782,609,16,375
783,610,11,6
784,611,3,94
784,2,3,96
784,2,3,85
784,2,3,25
784,2,3,497
784,2,3,18
785,612,43,366
785,2,43,8
786,593,22,36
787,593,22,498
787,2,22,4
787,2,22,72
787,2,22,94
787,2,22,72
787,2,22,73
788,613,42,36
789,614,11,6
789,2,11,144
790,615,8,73
790,2,8,94
790,2,8,499
790,2,8,500
790,2,8,73
790,2,8,222
790,2,8,501
791,616,8,25
792,617,8,36
792,2,8,501
793,616,8,502
794,618,8,36
794,2,8,503
794,2,8,18
794,2,8,504
794,2,8,504
794,2,8,124
794,2,8,79
794,2,8,58
794,2,8,42
795,619,8,36
796,620,8,36
796,2,8,94
796,2,8,501
796,2,8,504
796,2,8,79
797,621,8,25
798,622,8,36
798,2,8,73
798,2,8,504
799,623,8,42
799,2,8,504
799,2,8,6
799,2,8,42
799,2,8,61
800,624,3,130
801,625,3,130
801,2,3,43
802,626,3,475
802,2,3,55
802,2,3,505
802,2,3,506
802,2,3,329
802,2,3,329
802,2,3,249
802,2,3,507
803,627,3,508
803,2,3,475
803,2,3,329
803,2,3,509
803,2,3,510
803,2,3,510
804,628,3,222
804,2,3,237
804,2,3,110
804,2,3,275
804,2,3,511
804,2,3,512
805,629,44,513
806,630,3,43
807,630,3,514
808,630,3,515
808,2,3,329
808,2,3,139
809,631,3,516
809,2,3,287
809,2,3,112
809,2,3,14
810,632,44,93
811,633,0,36
812,634,3,43
812,2,3,43
813,635,0,36
814,636,45,517
814,2,45,74
814,2,45,518
814,2,45,25
814,2,45,43
815,637,3,519
815,2,3,71
815,2,3,25
815,2,3,221
815,2,3,43
816,638,44,92
816,2,44,381
816,2,44,447
816,2,44,520
817,639,3,475
818,639,3,331
818,2,3,138
818,2,3,510
818,2,3,221
819,640,3,116
820,640,3,521
820,2,3,479
821,641,44,522
822,642,3,508
823,641,44,523
823,2,44,447
824,642,3,510
824,2,3,245
824,2,3,510
824,2,3,524
825,643,45,525
826,644,44,93
827,645,44,526
827,2,44,247
827,2,44,95
828,646,45,525
828,2,45,192
828,2,45,67
828,2,45,527
828,2,45,528
828,2,45,529
828,2,45,36
828,2,45,286
828,2,45,530
828,2,45,73
828,2,45,4
828,2,45,94
829,646,45,531
829,2,45,73
830,647,44,532
830,2,44,90
830,2,44,533
831,648,44,534
831,2,44,95
831,2,44,95
831,2,44,242
831,2,44,447
831,2,44,447
831,2,44,447
831,2,44,520
831,2,44,520
831,2,44,65
831,2,44,520
831,2,44,318
831,2,44,122
831,2,44,535
831,2,44,536
832,649,44,93
833,650,44,79
833,2,44,447
833,2,44,520
834,651,44,71
834,2,44,537
834,2,44,447
834,2,44,438
834,2,44,94
834,2,44,537
834,2,44,447
834,2,44,126
835,652,3,475
835,2,3,53
835,2,3,10
836,653,3,538
836,2,3,510
837,654,3,112
838,655,44,526
839,656,3,475
840,657,44,526
840,2,44,539
840,2,44,522
840,2,44,139
841,658,3,53
842,659,3,36
842,2,3,540
842,2,3,541
842,2,3,542
842,2,3,245
842,2,3,375
843,660,18,36
844,661,18,543
845,662,8,25
845,2,8,544
846,663,3,479
846,2,3,281
847,664,8,25
848,665,3,238
848,2,3,545
848,2,3,546
848,2,3,545
848,2,3,547
848,2,3,548
849,666,3,288
849,2,3,363
849,2,3,221
849,2,3,221
849,2,3,221
849,2,3,508
849,2,3,192
849,2,3,38
849,2,3,192
850,664,8,549
850,2,8,25
851,667,3,36
852,667,3,550
852,2,3,468
852,2,3,468
852,2,3,139
852,2,3,94
852,2,3,94
852,2,3,94
852,2,3,545
853,667,3,18
853,2,3,107
853,2,3,468
853,2,3,83
854,668,3,53
854,2,3,36
854,2,3,83
855,669,3,117
856,669,3,551
856,2,3,64
856,2,3,552
856,2,3,371
856,2,3,117
856,2,3,187
857,670,18,496
857,2,18,553
857,2,18,554
858,671,8,210
859,671,8,210
859,2,8,25
859,2,8,4
860,671,8,148
860,2,8,210
860,2,8,210
860,2,8,281
860,2,8,38
860,2,8,210
860,2,8,7
860,2,8,102
860,2,8,210
860,2,8,210
860,2,8,281
860,2,8,222
860,2,8,25
861,672,3,7
861,2,3,468
862,673,18,255
863,673,18,555
863,2,18,23
863,2,18,23
863,2,18,94
863,2,18,8
863,2,18,556
863,2,18,557
863,2,18,18
863,2,18,18
864,674,8,14
864,2,8,25
864,2,8,112
865,675,3,36
866,675,3,558
866,2,3,36
867,676,8,559
868,677,3,560
869,677,3,561
870,677,3,561
870,2,3,468
871,678,3,562
871,2,3,563
872,678,3,71
872,2,3,74
872,2,3,38
872,2,3,468
872,2,3,547
872,2,3,562
872,2,3,71
872,2,3,69
872,2,3,564
872,2,3,547
872,2,3,85
873,679,3,36
874,680,18,565
874,2,18,88
874,2,18,88
874,2,18,541
874,2,18,486
874,2,18,486
874,2,18,105
874,2,18,36
875,681,3,6
875,2,3,468
875,2,3,71
875,2,3,545
876,682,8,23
877,682,8,566
878,683,3,36
879,684,3,363
879,2,3,567
879,2,3,545
879,2,3,568
879,2,3,286
879,2,3,545
879,2,3,545
879,2,3,18
879,2,3,28
879,2,3,38
880,685,3,36
881,686,8,25
882,687,8,25
882,2,8,38
882,2,8,127
883,688,18,36
884,689,18,375
884,2,18,36
885,690,8,14
886,691,8,127
886,2,8,126
887,692,3,36
888,693,3,545
889,694,3,130
889,2,3,353
889,2,3,329
890,693,3,545
890,2,3,6
891,693,3,569
891,2,3,107
892,695,3,82
892,2,3,468
892,2,3,545
892,2,3,138
892,2,3,138
893,696,18,36
894,697,3,36
894,2,3,478
894,2,3,570
894,2,3,563
895,696,18,571
895,2,18,36
895,2,18,572
895,2,18,131
895,2,18,573
895,2,18,58
895,2,18,571
895,2,18,574
895,2,18,575
895,2,18,375
895,2,18,419
896,698,3,36
897,698,3,576
897,2,3,577
897,2,3,578
898,699,3,36
899,700,3,36
899,2,3,579
900,701,3,36
900,2,3,579
900,2,3,580
900,2,3,163
900,2,3,581
901,702,16,147
901,2,16,85
902,703,25,203
902,2,25,36
903,704,25,77
904,705,16,36
905,706,8,36
906,707,2,25
906,2,2,139
907,708,45,582
908,709,46,583
908,2,46,584
908,2,46,584
908,2,46,14
909,710,11,195
910,710,11,4
910,2,11,4
910,2,11,196
910,2,11,279
910,2,11,273
910,2,11,585
911,711,47,124
911,2,47,406
911,2,47,137
911,2,47,6
912,712,45,463
913,713,3,53
914,712,45,586
914,2,45,582
914,2,45,85
914,2,45,94
914,2,45,530
914,2,45,582
914,2,45,530
915,713,3,587
915,2,3,36
915,2,3,25
916,712,45,588
916,2,45,85
916,2,45,589
917,714,45,590
918,715,21,142
918,2,21,591
918,2,21,303
919,716,45,242
920,717,45,592
921,718,45,582
921,2,45,590
921,2,45,85
921,2,45,102
922,719,21,225
923,720,45,14
924,721,17,23
924,2,17,164
925,722,45,588
925,2,45,67
925,2,45,486
925,2,45,416
926,723,45,94
927,724,45,486
927,2,45,239
928,725,46,109
929,725,46,593
929,2,46,583
929,2,46,279
930,726,45,594
930,2,45,335
930,2,45,595
931,727,45,582
931,2,45,94
932,728,45,153
933,729,46,583
933,2,46,25
933,2,46,162
934,730,18,23
935,730,18,596
935,2,18,42
935,2,18,40
936,731,18,71
936,2,18,40
936,2,18,42
936,2,18,406
936,2,18,42
937,728,45,597
937,2,45,530
938,732,48,598
939,733,18,27
939,2,18,73
939,2,18,599
939,2,18,600
939,2,18,601
939,2,18,36
940,734,45,463
941,732,48,602
941,2,48,194
942,735,45,36
943,736,45,36
943,2,45,603
943,2,45,603
943,2,45,335
943,2,45,94
943,2,45,74
943,2,45,604
944,737,45,36
945,738,16,36
945,2,16,605
946,739,3,53
947,737,45,606
947,2,45,141
947,2,45,85
948,739,3,394
948,2,3,218
948,2,3,130
948,2,3,71
948,2,3,607
948,2,3,55
948,2,3,607
948,2,3,607
948,2,3,459
948,2,3,431
948,2,3,607
948,2,3,547
949,735,45,444
949,2,45,444
949,2,45,608
950,739,3,609
950,2,3,85
950,2,3,71
950,2,3,71
950,2,3,485
950,2,3,547
950,2,3,110
950,2,3,610
951,740,18,611
951,2,18,281
951,2,18,281
951,2,18,421
951,2,18,421
951,2,18,612
951,2,18,235
951,2,18,105
952,741,49,613
953,742,45,275
954,743,18,25
955,743,18,614
955,2,18,397
956,743,18,5
957,744,18,23
958,745,45,114
959,744,18,615
959,2,18,43
960,746,45,594
961,746,45,616
962,747,45,617
963,748,45,114
964,749,45,588
965,750,18,465
965,2,18,36
965,2,18,618
966,751,45,479
966,2,45,486
966,2,45,463
966,2,45,85
966,2,45,530
967,752,46,583
967,2,46,583
967,2,46,279
968,753,45,6
969,754,45,48
970,754,45,619
970,2,45,582
970,2,45,620
970,2,45,529
970,2,45,486
970,2,45,79
970,2,45,621
970,2,45,622
970,2,45,82
970,2,45,137
970,2,45,623
970,2,45,137
970,2,45,582
970,2,45,18
970,2,45,18
970,2,45,624
971,755,45,582
972,756,45,595
973,757,45,114
973,2,45,137
974,758,45,486
974,2,45,102
975,759,45,486
975,2,45,588
976,760,45,14
976,2,45,264
976,2,45,625
977,761,17,23
978,762,11,23
979,762,11,626
979,2,11,585
979,2,11,25
980,763,45,582
981,764,45,588
982,765,3,364
982,2,3,14
982,2,3,627
983,766,47,36
984,767,45,486
985,767,45,628
986,767,45,397
986,2,45,582
987,768,17,23
988,768,17,629
989,769,45,589
989,2,45,85
989,2,45,630
989,2,45,631
990,770,46,583
991,771,11,63
992,772,45,592
992,2,45,48
992,2,45,530
992,2,45,486
993,773,45,592
993,2,45,595
993,2,45,81
993,2,45,582
994,770,46,583
994,2,46,25
994,2,46,25
995,770,46,583
995,2,46,210
995,2,46,7
995,2,46,162
995,2,46,25
995,2,46,279
995,2,46,25
996,774,50,36
996,2,50,36
997,775,50,124
998,776,45,588
999,776,45,397
1000,777,45,397
1000,2,45,530
1000,2,45,595
1001,776,45,397
1001,2,45,194
1001,2,45,588
1001,2,45,582
1002,775,50,128
1002,2,50,94
1002,2,50,128
1003,778,45,588
1004,779,45,82
1005,780,45,486
1006,781,45,486
1006,2,45,590
1006,2,45,397
1007,782,11,25
1008,783,2,25
1009,784,45,632
1010,785,45,582
1011,786,45,486
1012,785,45,397
1013,787,45,633
1013,2,45,239
1013,2,45,582
1013,2,45,38
1013,2,45,634
1014,783,2,635
1014,2,2,636
1015,782,11,637
1015,2,11,144
1016,783,2,25
1017,788,45,486
1018,789,45,638
1018,2,45,68
1018,2,45,397
1019,790,45,496
1020,791,45,639
1020,2,45,486
1021,792,46,583
1021,2,46,583
1021,2,46,210
1021,2,46,162
1021,2,46,25
1021,2,46,279
1021,2,46,279
1022,793,45,94
1022,2,45,18
1022,2,45,640
1023,794,3,277
1024,795,3,641
1025,796,45,463
1026,797,45,582
1026,2,45,90
1026,2,45,18
1027,798,6,58
1028,799,45,139
1029,800,6,141
1029,2,6,58
1029,2,6,208
1029,2,6,642
1029,2,6,141
1029,2,6,87
1030,801,45,7
1030,2,45,588
1030,2,45,67
1031,796,45,643
1031,2,45,257
1032,798,6,644
1033,798,6,644
1033,2,6,71
1033,2,6,42
1033,2,6,642
1033,2,6,38
1034,802,45,82
1035,803,11,249
1035,2,11,590
1035,2,11,6
1035,2,11,585
1036,804,11,42
1037,805,45,36
1038,806,51,645
1039,802,45,646
1039,2,45,94
1040,807,2,14
1041,808,50,36
1042,809,3,69
1042,2,3,627
1042,2,3,567
1043,810,17,124
1044,809,3,566
1044,2,3,647
1045,811,52,372
1046,812,6,36
1047,813,46,109
1048,732,48,648
1049,814,53,275
1050,815,45,142
1051,816,53,649
1051,2,53,247
1052,815,45,85
1052,2,45,423
1052,2,45,139
1052,2,45,94
1052,2,45,94
1052,2,45,94
1053,817,18,650
1054,818,45,275
1054,2,45,638
1054,2,45,348
1054,2,45,651
1055,819,11,8
1056,820,11,25
1057,821,18,58
1057,2,18,652
1058,822,46,583
1058,2,46,279
1058,2,46,279
1058,2,46,4
1059,823,45,463
1060,824,45,582
1060,2,45,582
1060,2,45,397
1060,2,45,74
1060,2,45,18
1060,2,45,397
1060,2,45,67
1061,819,11,653
1061,2,11,42
1061,2,11,6
1061,2,11,7
1061,2,11,25
1061,2,11,196
1062,820,11,654
1062,2,11,4
1063,825,46,83
1064,826,3,55
1065,827,45,622
1066,828,47,36
1067,829,54,655
1068,830,45,372
1069,831,45,530
1069,2,45,588
1069,2,45,381
1070,832,45,114
1071,833,45,582
1071,2,45,239
1072,834,45,582
1073,835,45,479
1074,836,55,36
1075,837,45,237
1076,838,45,486
1076,2,45,239
1077,839,45,48
1077,2,45,94
1077,2,45,67
1077,2,45,595
1078,840,17,25
1079,841,8,36
1079,2,8,66
1079,2,8,320
1079,2,8,656
1079,2,8,348
1079,2,8,657
1079,2,8,658
1079,2,8,659
1079,2,8,18
1079,2,8,18
1080,842,45,660
1081,843,45,486
1081,2,45,582
1082,844,11,43
1083,845,18,14
1084,845,18,661
1084,2,18,43
1084,2,18,6
1085,846,45,595
1086,847,47,25
1087,848,45,363
1087,2,45,592
1087,2,45,486
1087,2,45,85
1087,2,45,530
1087,2,45,486
1087,2,45,582
1087,2,45,239
1087,2,45,662
1088,849,45,114
1089,850,46,583
1089,2,46,25
1090,851,51,663
1090,2,51,26
1091,852,50,36
1091,2,50,122
1091,2,50,36
1092,847,47,359
1093,849,45,664
1094,853,45,665
1094,2,45,242
1094,2,45,137
1094,2,45,137
1095,854,45,582
1096,855,18,82
1096,2,18,65
1097,856,45,82
1097,2,45,139
1097,2,45,666
1098,857,45,397
1098,2,45,67
1099,858,45,114
1100,859,45,40
1101,860,45,408
1101,2,45,588
1101,2,45,485
1101,2,45,592
1102,861,45,582
1103,862,45,582
1103,2,45,281
1104,863,45,588
1104,2,45,582
1105,864,45,6
1105,2,45,397
1106,865,18,27
1107,866,3,275
1108,867,11,6
1109,868,18,612
1109,2,18,312
1109,2,18,479
1109,2,18,316
1110,866,3,667
1110,2,3,610
1110,2,3,74
1110,2,3,264
1110,2,3,668
1110,2,3,130
1110,2,3,669
1111,869,45,463
1112,869,45,670
1112,2,45,662
1113,870,47,36
1113,2,47,375
1114,871,54,671
1114,2,54,36
1114,2,54,26
1115,872,45,114
1115,2,45,588
1116,873,21,176
1117,874,18,36
1118,750,18,465
1119,875,8,36
1120,876,45,594
1121,860,45,36
1122,877,11,6
1122,2,11,4
1122,2,11,6
1122,2,11,662
1123,878,47,36
1123,2,47,672
1123,2,47,58
1123,2,47,54
1123,2,47,335
1123,2,47,335
1123,2,47,673
1123,2,47,340
1123,2,47,674
1123,2,47,58
1123,2,47,74
1123,2,47,74
1123,2,47,25
1123,2,47,675
1123,2,47,459
1123,2,47,65
1123,2,47,375
1123,2,47,676
1123,2,47,58
1123,2,47,62
1124,879,45,588
1124,2,45,588
1124,2,45,486
1124,2,45,486
1124,2,45,677
1125,880,8,36
1126,881,3,567
1126,2,3,431
1127,882,18,678
1128,883,45,132
1129,884,45,486
1129,2,45,114
1129,2,45,468
1130,885,16,36
1131,741,49,457
1132,886,45,36
1132,2,45,139
1132,2,45,318
1132,2,45,582
1132,2,45,18
1132,2,45,597
1132,2,45,486
1132,2,45,94
1133,887,55,36
1134,888,45,114
1135,889,45,582
1135,2,45,18
1136,887,55,679
1137,888,45,680
1138,887,55,679
1139,890,3,5
1139,2,3,607
1140,891,45,139
1141,892,45,82
1142,893,45,595
1143,894,46,583
1144,895,11,196
1145,893,45,397
1145,2,45,595
1145,2,45,273
1145,2,45,595
1146,896,45,681
1146,2,45,6
1146,2,45,102
1147,892,45,682
1147,2,45,94
1147,2,45,675
1147,2,45,73
1148,893,45,683
1148,2,45,595
1148,2,45,530
1149,894,46,684
1149,2,46,25
1149,2,46,279
1150,897,11,685
1150,2,11,196
1151,891,45,686
1151,2,45,397
1151,2,45,582
1151,2,45,687
1152,898,46,583
1152,2,46,583
1152,2,46,162
1152,2,46,6
1152,2,46,366
1152,2,46,14
1152,2,46,279
1153,899,53,275
1154,900,11,124
1155,899,53,649
1155,2,53,10
1155,2,53,688
1155,2,53,42
1155,2,53,689
1156,899,53,649
1156,2,53,273
1156,2,53,25
1156,2,53,36
1156,2,53,25
1157,901,53,179
1158,902,45,114
1158,2,45,94
1158,2,45,82
1158,2,45,345
1158,2,45,690
1158,2,45,397
1159,903,45,582
1160,901,53,649
1160,2,53,649
1160,2,53,210
1160,2,53,691
1160,2,53,691
1161,904,45,242
1162,905,54,287
1163,906,50,692
1164,907,3,693
1165,908,45,397
1166,909,45,82
1167,910,11,636
1168,911,3,42
1168,2,3,431
1168,2,3,6
1168,2,3,607
1168,2,3,264
1168,2,3,694
1168,2,3,71
1168,2,3,610
1168,2,3,431
1168,2,3,431
1168,2,3,431
1168,2,3,25
1168,2,3,431
1168,2,3,607
1168,2,3,607
1168,2,3,431
1168,2,3,130
1168,2,3,607
1168,2,3,71
1168,2,3,264
1168,2,3,55
1168,2,3,42
1169,912,45,695
1170,907,3,696
1171,907,3,696
1171,2,3,354
1171,2,3,107
1171,2,3,69
1171,2,3,607
1172,913,11,6
1172,2,11,6
1172,2,11,144
1172,2,11,370
1173,914,46,583
1173,2,46,124
1173,2,46,14
1173,2,46,56
1173,2,46,6
1174,915,45,588
1174,2,45,531
1174,2,45,582
1175,916,45,697
1176,917,45,125
1176,2,45,698
1177,918,3,53
1178,919,54,187
1179,920,45,114
1179,2,45,504
1180,921,45,463
1181,922,8,36
1182,923,45,675
1182,2,45,699
1183,924,18,23
1184,925,47,36
1185,926,45,588
1185,2,45,216
1185,2,45,700
1185,2,45,486
1186,927,45,114
1187,927,45,701
1188,928,45,486
1188,2,45,132
1188,2,45,530
1189,929,45,139
1190,929,45,702
1190,2,45,192
1190,2,45,85
1190,2,45,67
1190,2,45,703
1190,2,45,702
1191,930,45,139
1192,930,45,704
1192,2,45,114
1193,931,46,583
1194,931,46,705
1194,2,46,4
1194,2,46,279
1194,2,46,583
1195,932,56,36
1196,933,57,219
1196,2,57,86
1196,2,57,25
1197,934,13,36
1198,934,13,706
1198,2,13,42
1198,2,13,42
1198,2,13,484
1198,2,13,484
1198,2,13,18
1198,2,13,707
1198,2,13,42
1198,2,13,42
1198,2,13,42
1198,2,13,124
1198,2,13,6
1198,2,13,36
1198,2,13,42
1198,2,13,42
1198,2,13,42
1198,2,13,42
1198,2,13,42
1198,2,13,42
1198,2,13,36
1198,2,13,42
1198,2,13,124
1198,2,13,42
1199,935,13,243
1200,935,13,85
1200,2,13,18
1200,2,13,504
1200,2,13,6
1201,936,13,127
1201,2,13,127
1201,2,13,25
1202,937,8,36
1202,2,8,61
1203,938,58,36
1203,2,58,708
1203,2,58,709
1203,2,58,710
1204,939,8,142
1204,2,8,517
1205,940,8,36
1205,2,8,142
1206,941,57,40
1206,2,57,219
1206,2,57,179
1206,2,57,711
1207,942,56,25
1207,2,56,712
1207,2,56,5
1207,2,56,6
1208,943,13,713
1209,944,13,714
1209,2,13,42
1209,2,13,715
1209,2,13,716
1209,2,13,372
1209,2,13,64
1209,2,13,83
1209,2,13,68
1209,2,13,372
1209,2,13,463
1210,945,56,60
1210,2,56,210
1210,2,56,66
1210,2,56,23
1210,2,56,162
1211,946,14,23
1211,2,14,224
1211,2,14,5
1212,947,59,82
1212,2,59,717
1213,948,59,454
1213,2,59,718
1213,2,59,72
1213,2,59,43
1213,2,59,72
1214,949,14,14
1215,949,14,224
1215,2,14,273
1216,949,14,719
1216,2,14,62
1217,950,3,94
1217,2,3,68
1218,951,59,36
1219,952,56,5
1220,953,14,60
1221,954,14,720
1221,2,14,6
1222,953,14,721
1222,2,14,47
1223,955,3,36
1224,956,8,36
1225,957,57,326
1226,958,59,36
1226,2,59,60
1226,2,59,72
1226,2,59,82
1226,2,59,25
1226,2,59,722
1227,959,57,216
1228,960,13,36
1229,235,58,36
1230,961,6,77
1231,962,14,221
1232,963,8,36
1232,2,8,74
1233,964,8,36
1234,964,8,723
1234,2,8,468
1234,2,8,58
1234,2,8,142
1235,961,6,117
1235,2,6,140
1235,2,6,58
1235,2,6,36
1235,2,6,650
1236,965,56,8
1237,965,56,724
1238,966,8,58
1239,967,11,487
1240,968,8,58
1241,969,39,36
1242,969,39,725
1242,2,39,726
1242,2,39,727
1242,2,39,728
1242,2,39,195
1242,2,39,82
1242,2,39,487
1242,2,39,729
1243,970,39,441
1243,2,39,727
1243,2,39,727
1244,971,39,730
1244,2,39,117
1244,2,39,731
1244,2,39,620
1244,2,39,729
1245,972,33,25
1246,973,8,6
1247,974,14,457
1248,975,51,249
1249,976,46,468
1250,976,46,468
1251,976,46,732
1251,2,46,187
1251,2,46,732
1251,2,46,25
1251,2,46,36
1251,2,46,94
1251,2,46,142
1252,976,46,584
1252,2,46,733
1252,2,46,273
1252,2,46,74
1252,2,46,74
1252,2,46,734
1252,2,46,85
1252,2,46,279
1252,2,46,229
1252,2,46,94
1252,2,46,94
1253,977,39,6
1253,2,39,4
1253,2,39,443
1253,2,39,6
1254,978,8,7
1254,2,8,295
1254,2,8,222
1254,2,8,672
1255,979,39,230
1256,979,39,620
1256,2,39,230
1257,979,39,593
1257,2,39,691
1258,980,39,709
1258,2,39,488
1258,2,39,735
1258,2,39,736
1258,2,39,727
1259,981,39,709
1259,2,39,36
1260,982,39,727
1260,2,39,36
1260,2,39,141
1260,2,39,727
1260,2,39,727
1260,2,39,8
1260,2,39,349
1260,2,39,23
1261,983,51,73
1262,984,51,25
1263,985,39,4
1264,986,39,4
1264,2,39,23
1264,2,39,6
1264,2,39,727
1264,2,39,620
1265,987,8,14
1265,2,8,672
1266,988,8,238
1267,989,8,25
1267,2,8,5
1267,2,8,737
1267,2,8,737
1267,2,8,42
1267,2,8,42
1268,988,8,738
1268,2,8,42
1268,2,8,42
1268,2,8,737
1268,2,8,737
1268,2,8,25
1268,2,8,102
1268,2,8,5
1268,2,8,737
1268,2,8,739
1268,2,8,102
1268,2,8,6
1268,2,8,737
1268,2,8,737
1268,2,8,6
1268,2,8,737
1269,990,9,740
1269,2,9,437
1270,991,9,526
1271,992,39,36
1272,974,14,457
1273,993,8,741
1273,2,8,222
1273,2,8,742
1273,2,8,222
1273,2,8,222
1273,2,8,43
1273,2,8,42
1274,994,14,85
1274,2,14,71
1274,2,14,6
1274,2,14,94
1275,995,9,450
1276,996,9,8
1277,997,33,162
1277,2,33,25
1277,2,33,743
1278,998,39,709
1278,2,39,36
1278,2,39,302
1278,2,39,541
1278,2,39,77
1279,999,39,23
1280,999,39,744
1281,1000,33,162
1282,1000,33,160
1282,2,33,25
1283,1001,33,162
1283,2,33,287
1284,1002,39,36
1284,2,39,727
1285,1003,8,42
1285,2,8,295
1285,2,8,222
1285,2,8,672
1286,1004,39,7
1286,2,39,620
1287,1005,39,8
